rh.aparc.volume,rh_bankssts_volume,rh_caudalanteriorcingulate_volume,rh_caudalmiddlefrontal_volume,rh_cuneus_volume,rh_entorhinal_volume,rh_fusiform_volume,rh_inferiorparietal_volume,rh_inferiortemporal_volume,rh_isthmuscingulate_volume,rh_lateraloccipital_volume,rh_lateralorbitofrontal_volume,rh_lingual_volume,rh_medialorbitofrontal_volume,rh_middletemporal_volume,rh_parahippocampal_volume,rh_paracentral_volume,rh_parsopercularis_volume,rh_parsorbitalis_volume,rh_parstriangularis_volume,rh_pericalcarine_volume,rh_postcentral_volume,rh_posteriorcingulate_volume,rh_precentral_volume,rh_precuneus_volume,rh_rostralanteriorcingulate_volume,rh_rostralmiddlefrontal_volume,rh_superiorfrontal_volume,rh_superiorparietal_volume,rh_superiortemporal_volume,rh_supramarginal_volume,rh_frontalpole_volume,rh_temporalpole_volume,rh_transversetemporal_volume,rh_insula_volume,BrainSegVolNotVent,eTIV
50356,2102.0,2383.0,7369.0,3890.0,1100.0,7124.0,15042.0,7988.0,2679.0,11975.0,6505.0,6242.0,5139.0,11606.0,1646.0,4638.0,3041.0,3196.0,4220.0,2803.0,8490.0,2703.0,13148.0,10176.0,1960.0,20910.0,22541.0,11799.0,11400.0,10163.0,1664.0,2142.0,861.0,5042.0,1046422.0,1407901.179954
50357,2127.0,4178.0,9459.0,3154.0,1495.0,9803.0,21656.0,9013.0,3003.0,15390.0,8528.0,8481.0,6842.0,12547.0,1937.0,5118.0,4145.0,3698.0,4609.0,2369.0,12901.0,4186.0,15899.0,14253.0,3380.0,19500.0,27834.0,19680.0,13818.0,14208.0,1730.0,2719.0,820.0,6677.0,1179262.0,1495372.667967
50358,2055.0,1722.0,7133.0,3163.0,1492.0,7607.0,16647.0,9001.0,3831.0,14136.0,7465.0,7112.0,5786.0,10877.0,1696.0,4408.0,5278.0,2532.0,5484.0,1444.0,10881.0,3743.0,13114.0,16108.0,1163.0,20311.0,27715.0,18320.0,9267.0,15457.0,1367.0,2122.0,1022.0,7510.0,1081930.0,1332215.422137
50359,2120.0,2188.0,6246.0,3037.0,1195.0,5863.0,12671.0,7295.0,2356.0,13090.0,6738.0,4875.0,5559.0,10395.0,1447.0,3852.0,4315.0,3062.0,5418.0,1617.0,8073.0,2789.0,11517.0,10579.0,1872.0,19324.0,24760.0,11953.0,11686.0,10739.0,1246.0,1885.0,941.0,5659.0,958976.0,1256090.646351
50360,2032.0,2294.0,6068.0,3935.0,1683.0,9911.0,17422.0,10247.0,2644.0,16524.0,7608.0,7849.0,6573.0,12933.0,1829.0,3704.0,4654.0,4260.0,7189.0,2349.0,8019.0,2594.0,14067.0,12185.0,1928.0,23761.0,26084.0,14380.0,10793.0,9410.0,1824.0,2438.0,784.0,6870.0,1191941.0,1502740.120281
50361,2034.0,2263.0,6391.0,3762.0,1731.0,6732.0,13038.0,8582.0,2064.0,10444.0,7542.0,6801.0,5807.0,11042.0,1768.0,3866.0,4744.0,2597.0,4976.0,2305.0,7353.0,3421.0,13013.0,10825.0,1128.0,15648.0,22446.0,14749.0,11704.0,10295.0,1762.0,2420.0,996.0,6070.0,1116568.0,1468147.554556
50362,2433.0,2540.0,5925.0,3218.0,1584.0,8571.0,20393.0,10045.0,3044.0,12505.0,7651.0,7566.0,5172.0,12193.0,1749.0,4257.0,4463.0,3215.0,6237.0,1872.0,9440.0,4119.0,15791.0,12508.0,1956.0,18559.0,25896.0,14414.0,10854.0,9138.0,1739.0,1819.0,1047.0,7005.0,1128464.0,1448764.041601
50363,2449.0,2045.0,7412.0,4065.0,1622.0,10658.0,24606.0,11957.0,3231.0,16233.0,9632.0,8653.0,6930.0,15224.0,2237.0,5917.0,5039.0,4161.0,5787.0,2356.0,12600.0,4487.0,16442.0,12686.0,2409.0,21144.0,31850.0,21259.0,12817.0,15906.0,1501.0,1550.0,830.0,8251.0,1379846.0,1709377.406626
50364,2404.0,1995.0,7452.0,3748.0,1649.0,10693.0,16522.0,8496.0,2610.0,13517.0,7944.0,7203.0,6975.0,10309.0,2044.0,4806.0,4606.0,4326.0,5750.0,2474.0,11368.0,2866.0,14566.0,13445.0,1808.0,23016.0,27002.0,15275.0,13174.0,13449.0,1915.0,1848.0,982.0,6700.0,1169634.0,1450230.099806
50365,1865.0,1462.0,5930.0,2227.0,1234.0,6974.0,10655.0,8347.0,2174.0,9496.0,7019.0,5826.0,5746.0,10214.0,2094.0,3831.0,3195.0,3048.0,4186.0,1812.0,7091.0,2519.0,13257.0,8690.0,2390.0,14022.0,23689.0,9093.0,10002.0,8224.0,1188.0,2554.0,547.0,6040.0,1006749.0,1281406.502332
50366,2540.0,1749.0,7822.0,4616.0,1608.0,10381.0,19276.0,10893.0,3759.0,13619.0,7740.0,10073.0,6497.0,12032.0,1767.0,4823.0,4473.0,3666.0,6848.0,2944.0,13659.0,4016.0,16772.0,13480.0,1741.0,18627.0,28589.0,16509.0,10940.0,13817.0,1452.0,2775.0,1011.0,6359.0,1203225.0,1533995.751348
50367,2509.0,2356.0,6315.0,5258.0,1777.0,9702.0,18554.0,13493.0,2903.0,15161.0,9192.0,8782.0,6361.0,13628.0,2101.0,5770.0,4923.0,4306.0,7121.0,2883.0,10505.0,3829.0,17385.0,14893.0,1523.0,20758.0,29191.0,17349.0,12310.0,11545.0,1985.0,3132.0,851.0,7614.0,1211835.0,1486826.92173
50368,3551.0,2482.0,5999.0,4401.0,2999.0,11249.0,18446.0,12481.0,2661.0,17167.0,8688.0,9430.0,6924.0,14128.0,2183.0,5694.0,5405.0,3375.0,6528.0,3124.0,11344.0,3953.0,15238.0,12761.0,2632.0,19936.0,28765.0,15480.0,11946.0,13518.0,1633.0,3570.0,881.0,7047.0,1369533.0,1707396.249999
50369,2497.0,2065.0,6979.0,2622.0,1069.0,9072.0,14855.0,7090.0,2845.0,9608.0,6622.0,6926.0,6045.0,13088.0,1917.0,4956.0,3737.0,3132.0,4640.0,2606.0,9024.0,3612.0,15346.0,9225.0,1649.0,16533.0,24956.0,12059.0,10799.0,12278.0,1650.0,2923.0,595.0,6343.0,1064158.0,1356049.046138
50370,2344.0,2550.0,5477.0,3696.0,1551.0,9785.0,19639.0,11304.0,2334.0,15669.0,7783.0,8949.0,6801.0,12682.0,1752.0,4467.0,4533.0,3499.0,4846.0,2590.0,9627.0,4330.0,14586.0,14857.0,2264.0,21816.0,28317.0,15058.0,10657.0,12999.0,2072.0,3367.0,731.0,5685.0,1229021.0,1533441.860677
50371,3888.0,3385.0,7756.0,5054.0,1433.0,8220.0,21522.0,10831.0,4016.0,16289.0,9603.0,11117.0,7287.0,12597.0,1689.0,5290.0,5431.0,3914.0,5376.0,3822.0,10884.0,2654.0,14715.0,13477.0,2419.0,24707.0,32821.0,17218.0,13089.0,12538.0,2173.0,2629.0,1070.0,5874.0,1294341.0,1702220.710563
50372,2518.0,2320.0,7744.0,4508.0,1381.0,10550.0,17290.0,11082.0,2866.0,15328.0,7758.0,7305.0,6317.0,13354.0,2021.0,4795.0,4065.0,2814.0,5231.0,2753.0,10607.0,3385.0,16100.0,14158.0,2904.0,22698.0,30282.0,17633.0,13066.0,13733.0,2504.0,2453.0,1139.0,7677.0,1271523.0,1559971.612238
50373,2429.0,2121.0,5732.0,3371.0,1114.0,9351.0,15378.0,8975.0,2547.0,15099.0,8368.0,5837.0,6173.0,11715.0,1664.0,4648.0,3919.0,2853.0,5177.0,1855.0,9267.0,3137.0,12941.0,11386.0,2854.0,17435.0,23103.0,15010.0,14262.0,10797.0,1839.0,2531.0,1121.0,6808.0,1181071.0,1625698.247986
50374,2229.0,1866.0,6853.0,3133.0,1561.0,7346.0,15596.0,9943.0,2207.0,12389.0,7075.0,6572.0,5831.0,12099.0,1741.0,3865.0,3703.0,2712.0,5098.0,2198.0,9592.0,3495.0,14982.0,10975.0,1478.0,16083.0,21511.0,13298.0,8895.0,10234.0,1363.0,1536.0,745.0,5481.0,1072143.0,1370964.561783
50375,1699.0,2123.0,6871.0,3882.0,1552.0,7718.0,18355.0,9058.0,3141.0,14190.0,5984.0,7829.0,4741.0,10692.0,1791.0,4168.0,3504.0,2611.0,4710.0,2416.0,10166.0,3365.0,15462.0,10759.0,1315.0,15734.0,27467.0,14108.0,9271.0,8119.0,1642.0,1578.0,709.0,5667.0,1021107.0,1314818.185255
50376,2409.0,1676.0,5926.0,2951.0,908.0,8786.0,17980.0,8108.0,2740.0,12812.0,6870.0,5506.0,5161.0,10657.0,1433.0,4793.0,3135.0,2495.0,4244.0,2188.0,11172.0,3181.0,13740.0,12455.0,1353.0,16675.0,24168.0,14660.0,9261.0,11503.0,1234.0,1224.0,875.0,4861.0,1015738.0,1131520.805237
50377,3018.0,3325.0,10441.0,4059.0,2458.0,9341.0,19566.0,11758.0,3493.0,14683.0,8932.0,8914.0,6399.0,13024.0,2222.0,5965.0,6371.0,4078.0,6325.0,3379.0,13892.0,5379.0,17651.0,14002.0,2864.0,21475.0,32582.0,16303.0,12213.0,13196.0,1744.0,2665.0,990.0,7013.0,1383269.0,1679455.793763
50378,2300.0,2147.0,7533.0,2544.0,1731.0,10679.0,18242.0,14066.0,2970.0,12971.0,8263.0,6102.0,6185.0,11811.0,1818.0,4415.0,5630.0,3114.0,6537.0,1437.0,10062.0,3516.0,15062.0,11158.0,2480.0,18893.0,26355.0,18357.0,11623.0,10452.0,1440.0,2325.0,954.0,6389.0,1177278.0,1562558.184091
50379,2494.0,2451.0,8352.0,3573.0,1683.0,9648.0,17138.0,9706.0,3242.0,11955.0,8592.0,7459.0,5916.0,10944.0,2040.0,5253.0,4415.0,4071.0,5305.0,2857.0,9192.0,4298.0,16564.0,10034.0,2257.0,18247.0,27514.0,13236.0,12648.0,12357.0,1529.0,2716.0,881.0,6157.0,1142387.0,1459661.53151
50380,2325.0,2206.0,9187.0,3223.0,1486.0,11298.0,18993.0,12344.0,2277.0,14473.0,8187.0,7022.0,6435.0,13328.0,2007.0,5278.0,4415.0,3484.0,4114.0,2333.0,12223.0,3404.0,19333.0,10883.0,2354.0,18253.0,28670.0,13959.0,11499.0,11840.0,1208.0,1687.0,860.0,5708.0,1242046.0,1553372.006263
50381,2009.0,1707.0,9125.0,3571.0,2133.0,9739.0,17103.0,9133.0,3410.0,14867.0,8331.0,7229.0,6040.0,11289.0,2134.0,5115.0,5349.0,3094.0,5577.0,2235.0,13933.0,4094.0,17287.0,12981.0,2282.0,18917.0,27497.0,16320.0,12280.0,16013.0,1219.0,2178.0,879.0,8246.0,1296296.0,1474931.25321
50382,2312.0,3579.0,7301.0,2728.0,2197.0,7713.0,17221.0,11119.0,2895.0,11640.0,7894.0,6785.0,5986.0,12541.0,2167.0,4591.0,4391.0,3857.0,6859.0,2322.0,8678.0,3715.0,16062.0,11005.0,2866.0,20716.0,26890.0,13447.0,11862.0,9573.0,1679.0,3044.0,867.0,8024.0,1258335.0,1646193.471198
50383,2229.0,2320.0,6261.0,3123.0,1353.0,7497.0,19849.0,4937.0,3200.0,13676.0,6569.0,7898.0,4744.0,10227.0,1830.0,4916.0,3514.0,2952.0,4093.0,2432.0,11248.0,4164.0,15007.0,11840.0,2209.0,17980.0,28223.0,16767.0,10933.0,11529.0,1488.0,1303.0,1020.0,6558.0,1154501.0,1318840.382953
50385,1955.0,1941.0,8340.0,4248.0,2755.0,10534.0,15442.0,11890.0,3585.0,14159.0,7776.0,9073.0,6866.0,12950.0,1927.0,4991.0,4491.0,4126.0,5397.0,2863.0,11836.0,4727.0,16817.0,12200.0,1649.0,20621.0,27914.0,13344.0,11586.0,13939.0,1556.0,2846.0,1173.0,7034.0,1222513.0,1581142.429147
50386,2516.0,3437.0,9842.0,4768.0,2019.0,10539.0,19401.0,13787.0,3197.0,14710.0,8768.0,8282.0,7010.0,16483.0,2268.0,4084.0,4078.0,3602.0,5068.0,2791.0,11614.0,4722.0,16512.0,11862.0,2606.0,25633.0,29290.0,15428.0,14532.0,12055.0,1505.0,2295.0,1054.0,8353.0,1354784.0,1762525.400925
50387,2146.0,2607.0,5510.0,3452.0,1508.0,9485.0,18119.0,10390.0,2204.0,15689.0,7004.0,8806.0,6145.0,12867.0,1946.0,4367.0,4390.0,3302.0,4989.0,2308.0,10088.0,4150.0,14323.0,14428.0,2413.0,21378.0,27505.0,15512.0,10063.0,12999.0,1968.0,1451.0,777.0,5663.0,1241659.0,1535309.673437
50388,1898.0,1677.0,6218.0,4265.0,1183.0,9021.0,17477.0,9121.0,3061.0,17274.0,8750.0,9813.0,7176.0,12954.0,1951.0,5652.0,4527.0,3622.0,5328.0,3082.0,10818.0,3567.0,16259.0,12599.0,1962.0,19997.0,28926.0,15753.0,13086.0,10044.0,1939.0,3026.0,1013.0,7333.0,1257808.0,1657489.586002
50390,2243.0,1770.0,9326.0,3614.0,1415.0,10480.0,19174.0,10804.0,2837.0,14243.0,8116.0,6673.0,7543.0,12008.0,1839.0,5102.0,4811.0,3442.0,5836.0,2289.0,10107.0,3583.0,18576.0,11510.0,1991.0,18994.0,33502.0,15132.0,12071.0,13681.0,2531.0,3470.0,834.0,7283.0,1219051.0,1550780.265666
50391,1942.0,2460.0,7892.0,3176.0,1393.0,9568.0,16122.0,13415.0,2375.0,11883.0,8581.0,6800.0,5882.0,14803.0,2040.0,3630.0,4266.0,3881.0,5211.0,2218.0,8937.0,4314.0,14196.0,11055.0,2508.0,22252.0,26861.0,14519.0,13334.0,10411.0,1405.0,3077.0,910.0,7468.0,1306535.0,1684515.674118
50397,2607.0,1910.0,6006.0,2946.0,2266.0,7018.0,15255.0,9700.0,2609.0,13472.0,7812.0,7525.0,6305.0,14083.0,2281.0,4722.0,5333.0,3106.0,5072.0,1873.0,8949.0,3149.0,15373.0,10221.0,1835.0,19538.0,28306.0,11891.0,11658.0,9186.0,1886.0,2415.0,814.0,6412.0,1083300.0,1491552.72017
50399,1419.0,1914.0,7836.0,3332.0,2022.0,9871.0,9554.0,8685.0,2558.0,12103.0,7939.0,7004.0,5719.0,10597.0,2031.0,3610.0,3951.0,3373.0,4284.0,2184.0,8231.0,3006.0,16416.0,9206.0,2413.0,18380.0,21383.0,11802.0,10829.0,10136.0,1499.0,2630.0,913.0,6194.0,1093281.0,1564183.325162
50402,3010.0,2168.0,8874.0,3334.0,1919.0,9052.0,17574.0,10358.0,2387.0,13201.0,6229.0,8995.0,6816.0,12620.0,1931.0,4143.0,4604.0,2395.0,4378.0,2615.0,11975.0,3421.0,16882.0,12923.0,1489.0,20066.0,29127.0,17130.0,14335.0,13024.0,1768.0,2272.0,1073.0,6568.0,1101268.0,1379680.042278
50403,2659.0,2182.0,9027.0,3691.0,1501.0,9823.0,22048.0,9734.0,3451.0,15579.0,9393.0,7568.0,7825.0,15508.0,2810.0,6857.0,6042.0,3675.0,6215.0,2516.0,10137.0,5276.0,17699.0,12003.0,1805.0,20086.0,34179.0,13495.0,15495.0,16164.0,1745.0,1895.0,1462.0,8840.0,1327004.0,1803828.061993
50404,2051.0,1898.0,5183.0,2997.0,922.0,5571.0,14929.0,6656.0,2284.0,9343.0,5008.0,5849.0,3909.0,9100.0,1414.0,2776.0,3142.0,2532.0,3728.0,1832.0,7730.0,2485.0,10069.0,8879.0,1245.0,11781.0,18037.0,11536.0,8754.0,8147.0,1164.0,1968.0,812.0,4974.0,752161.0,1026370.486799
50405,2600.0,2529.0,8289.0,3455.0,1587.0,8106.0,16712.0,10168.0,2532.0,11690.0,6788.0,7026.0,6777.0,13512.0,2099.0,4353.0,3787.0,3230.0,4150.0,2404.0,9094.0,3547.0,16601.0,10763.0,2312.0,21071.0,28352.0,13784.0,12168.0,8971.0,1365.0,2407.0,1039.0,6730.0,1228230.0,1587895.922346
50406,1941.0,3300.0,7701.0,4412.0,2115.0,9386.0,16438.0,12032.0,3338.0,16985.0,7627.0,8584.0,6605.0,14172.0,2968.0,4361.0,3507.0,2854.0,4989.0,3214.0,9250.0,3574.0,15683.0,12548.0,2397.0,18626.0,29584.0,17555.0,14033.0,11499.0,1387.0,2766.0,1040.0,6624.0,1273170.0,1638104.171373
50407,2155.0,2098.0,7238.0,3228.0,978.0,8289.0,11525.0,8812.0,2250.0,10541.0,5216.0,6506.0,5478.0,9998.0,1784.0,3577.0,3229.0,2081.0,3346.0,1817.0,10003.0,3028.0,13591.0,8598.0,1610.0,15644.0,23150.0,12083.0,10139.0,7923.0,1256.0,1941.0,924.0,4823.0,1020632.0,1306990.658457
50408,2872.0,2675.0,7622.0,3579.0,1131.0,9825.0,18683.0,12196.0,3288.0,15817.0,7404.0,9897.0,5942.0,17661.0,2606.0,4670.0,5595.0,2953.0,6876.0,2179.0,9819.0,3789.0,14954.0,14677.0,2091.0,20145.0,25553.0,17630.0,14559.0,12045.0,1864.0,1482.0,1091.0,7517.0,1265188.0,1683831.119649
50410,2625.0,2402.0,8914.0,3625.0,1724.0,10319.0,18634.0,11857.0,2541.0,15005.0,7245.0,8159.0,5787.0,11932.0,2333.0,3638.0,3925.0,2390.0,5505.0,2385.0,9442.0,2804.0,15364.0,11542.0,2440.0,20070.0,29351.0,12615.0,12556.0,9028.0,1540.0,2118.0,969.0,7668.0,1239922.0,1678073.218181
50411,3381.0,1818.0,11943.0,3450.0,1741.0,10476.0,24530.0,13751.0,2387.0,20930.0,8593.0,6513.0,5886.0,17395.0,1472.0,5622.0,5139.0,3451.0,5429.0,2164.0,11968.0,3895.0,17180.0,11447.0,2340.0,26311.0,38712.0,15181.0,13214.0,11759.0,1618.0,1953.0,914.0,7082.0,1450564.0,1849655.790782
50412,2459.0,1432.0,9312.0,4560.0,1261.0,10500.0,17392.0,13172.0,2668.0,15752.0,5440.0,8261.0,5314.0,11792.0,1368.0,4424.0,5236.0,2817.0,5348.0,2177.0,11780.0,3421.0,14308.0,12148.0,1542.0,21331.0,25077.0,16948.0,13412.0,12576.0,1104.0,1513.0,1015.0,5951.0,1202063.0,1555027.949804
50413,2567.0,2752.0,9026.0,4062.0,1452.0,8223.0,20002.0,9223.0,3169.0,14818.0,6336.0,7449.0,5240.0,15010.0,1816.0,5032.0,4389.0,2480.0,4989.0,2463.0,10638.0,4823.0,16739.0,11691.0,2253.0,18156.0,26903.0,14339.0,14104.0,11768.0,1429.0,1953.0,987.0,6495.0,1234721.0,1554006.000624
50414,2720.0,1967.0,6327.0,3609.0,2098.0,8578.0,15414.0,8211.0,3602.0,11339.0,8068.0,7485.0,6895.0,11355.0,2145.0,3983.0,3943.0,3669.0,6187.0,2253.0,10306.0,3015.0,13394.0,11365.0,2014.0,21564.0,26442.0,14197.0,13653.0,10359.0,1213.0,2211.0,1174.0,7115.0,1150755.0,1365298.686771
50415,2170.0,2542.0,6933.0,3775.0,1453.0,8002.0,18003.0,9888.0,2737.0,14341.0,7066.0,7987.0,5726.0,11577.0,2215.0,3999.0,4472.0,2565.0,5359.0,2640.0,8077.0,3117.0,12405.0,10355.0,1818.0,15428.0,21950.0,13427.0,9545.0,8849.0,1342.0,2084.0,955.0,6044.0,1120191.0,1516386.539804
50416,1927.0,2674.0,9983.0,4544.0,1720.0,8391.0,15558.0,13285.0,3167.0,16172.0,8386.0,7574.0,5474.0,14223.0,1475.0,4876.0,4709.0,3392.0,5663.0,2582.0,10921.0,4659.0,18181.0,11921.0,2572.0,19492.0,33294.0,14451.0,11962.0,10970.0,1605.0,2370.0,1051.0,7710.0,1262500.0,1687645.942886
50417,2131.0,2813.0,3074.0,3312.0,1425.0,5988.0,15869.0,7259.0,2383.0,10887.0,5719.0,6459.0,4276.0,11813.0,1208.0,6518.0,3264.0,2345.0,4320.0,1990.0,13341.0,3471.0,15729.0,8906.0,1613.0,13472.0,19855.0,18377.0,12329.0,15594.0,1205.0,2816.0,1099.0,5974.0,1113462.0,1488034.421547
50418,1515.0,2953.0,8883.0,4210.0,1214.0,7724.0,14529.0,7870.0,2773.0,15285.0,6905.0,7735.0,6337.0,13459.0,1416.0,3889.0,4000.0,4267.0,5394.0,2936.0,8515.0,4120.0,16042.0,11591.0,2860.0,20506.0,29753.0,18473.0,10695.0,13532.0,1654.0,2858.0,1024.0,5894.0,1158835.0,1564528.200788
50419,1718.0,2186.0,6380.0,3486.0,1278.0,7178.0,13360.0,7092.0,2605.0,12779.0,6250.0,6372.0,4467.0,10050.0,1650.0,3345.0,3791.0,2256.0,4899.0,2146.0,7994.0,3465.0,12636.0,8665.0,1742.0,18306.0,25072.0,11146.0,11277.0,7725.0,1270.0,1530.0,1044.0,6022.0,1024472.0,1362858.639887
50421,2574.0,3058.0,5872.0,3430.0,1289.0,8852.0,19929.0,11201.0,3195.0,14705.0,7329.0,7797.0,6892.0,15339.0,1531.0,4882.0,5141.0,2850.0,5722.0,2240.0,8850.0,4154.0,16141.0,13688.0,2167.0,18759.0,26952.0,15888.0,11817.0,10978.0,1640.0,2446.0,901.0,7076.0,1228934.0,1616270.809686
50422,1774.0,2328.0,9146.0,4742.0,1265.0,9736.0,16226.0,8193.0,3082.0,15346.0,7512.0,7071.0,5723.0,11847.0,1646.0,4392.0,5185.0,2464.0,5511.0,2586.0,9459.0,3034.0,14916.0,10394.0,1412.0,19051.0,26882.0,14476.0,10632.0,10265.0,2013.0,1819.0,1024.0,7215.0,1152480.0,1626211.887368
50424,2393.0,2178.0,6436.0,3905.0,1097.0,9635.0,15845.0,10415.0,3084.0,12065.0,7608.0,5601.0,6206.0,12227.0,1802.0,4620.0,3912.0,2500.0,4583.0,1827.0,10630.0,3805.0,16434.0,13689.0,2341.0,19957.0,27888.0,16439.0,12595.0,11897.0,1362.0,2094.0,910.0,5906.0,1191589.0,1532208.129628
50425,2577.0,2752.0,8288.0,3533.0,1416.0,7901.0,18026.0,8806.0,3138.0,13134.0,6858.0,6843.0,5579.0,13840.0,1703.0,4423.0,4620.0,2683.0,4958.0,2062.0,12141.0,3785.0,14564.0,11075.0,2058.0,22011.0,26311.0,12325.0,12913.0,11044.0,1705.0,2369.0,1106.0,6238.0,1192342.0,1539020.138146
50426,2948.0,2906.0,8693.0,2729.0,1432.0,8648.0,17749.0,11321.0,3298.0,12562.0,9562.0,7969.0,6619.0,15329.0,1743.0,3436.0,3650.0,3771.0,5647.0,1349.0,10730.0,3526.0,14847.0,11465.0,2655.0,21095.0,23410.0,15559.0,11699.0,11716.0,1630.0,3003.0,961.0,6718.0,1133100.0,1498217.939769
50427,3343.0,2689.0,7606.0,2528.0,1095.0,8021.0,16661.0,8245.0,2547.0,13101.0,6575.0,7159.0,4893.0,11115.0,1778.0,3721.0,4428.0,1977.0,4932.0,1311.0,7782.0,3966.0,13535.0,9838.0,2309.0,16187.0,23624.0,13124.0,12246.0,10081.0,1460.0,1979.0,1133.0,6503.0,1137407.0,1394212.588845
50428,1848.0,1593.0,4657.0,2780.0,1723.0,6316.0,11808.0,8160.0,2536.0,11908.0,6670.0,7393.0,4770.0,10626.0,2004.0,3916.0,3647.0,3801.0,4490.0,1889.0,7500.0,2961.0,13282.0,10747.0,1316.0,15384.0,24395.0,13489.0,11715.0,10154.0,1176.0,1200.0,856.0,5093.0,1011498.0,1206389.36933
50432,3610.0,2788.0,11602.0,4380.0,3676.0,12473.0,22341.0,16069.0,2642.0,16842.0,12181.0,10259.0,7391.0,17989.0,3030.0,6079.0,6779.0,4266.0,7253.0,3349.0,12228.0,5155.0,20274.0,14128.0,2833.0,24702.0,35793.0,19163.0,17676.0,15161.0,1701.0,3399.0,1127.0,10376.0,1717106.0,2289152.920064
50433,2753.0,2283.0,6063.0,5163.0,1996.0,8968.0,21131.0,15862.0,3275.0,16012.0,9064.0,8708.0,6209.0,14050.0,1933.0,4980.0,3576.0,3086.0,4244.0,4109.0,12758.0,3781.0,17646.0,12903.0,2328.0,17630.0,25412.0,16100.0,12924.0,11385.0,1420.0,2967.0,1096.0,7664.0,1293337.0,1623904.43413
50434,2226.0,1774.0,5361.0,3159.0,2392.0,9257.0,15136.0,11237.0,2436.0,14302.0,7237.0,8813.0,5631.0,13033.0,1893.0,4066.0,4279.0,3031.0,4357.0,2572.0,8224.0,3439.0,14318.0,11190.0,1723.0,16594.0,24309.0,13182.0,12662.0,11560.0,1521.0,2306.0,1065.0,7524.0,1084338.0,1379686.215787
50435,2840.0,2410.0,7696.0,4322.0,2004.0,11824.0,19781.0,15549.0,3153.0,16149.0,9082.0,7529.0,6892.0,17238.0,1952.0,4096.0,4974.0,3718.0,5794.0,2611.0,11048.0,3369.0,14694.0,12460.0,2802.0,21659.0,26330.0,15936.0,14869.0,12844.0,1841.0,3184.0,912.0,7729.0,1377359.0,1736871.148313
50436,3254.0,3223.0,7298.0,3982.0,2063.0,9947.0,21921.0,11829.0,2780.0,15814.0,9210.0,10057.0,6200.0,16723.0,2918.0,5557.0,5202.0,3784.0,5737.0,3151.0,14041.0,4806.0,16449.0,11915.0,2843.0,19200.0,25039.0,15180.0,15025.0,13802.0,1388.0,3055.0,1287.0,9341.0,1303977.0,1651478.591576
50437,2733.0,1566.0,5462.0,4196.0,2238.0,12347.0,17847.0,15817.0,2661.0,17021.0,7764.0,8578.0,6990.0,15632.0,2383.0,5162.0,4074.0,3556.0,5960.0,2547.0,10999.0,3585.0,14091.0,13056.0,2207.0,18960.0,29579.0,15828.0,13874.0,10950.0,1557.0,2781.0,944.0,7815.0,1341852.0,1648268.775041
50438,3532.0,1653.0,7291.0,4713.0,1693.0,12846.0,20959.0,15222.0,3521.0,17230.0,10853.0,9242.0,6178.0,16921.0,2065.0,5361.0,4023.0,4512.0,4452.0,3037.0,11118.0,2559.0,17708.0,13696.0,2442.0,17444.0,25975.0,18202.0,14630.0,14391.0,1283.0,2737.0,1292.0,7974.0,1293644.0,1614359.60994
50439,3710.0,2380.0,6811.0,3892.0,2466.0,12164.0,18940.0,11892.0,2874.0,17971.0,9233.0,8183.0,6333.0,14585.0,2016.0,5116.0,5105.0,3329.0,5398.0,2482.0,12959.0,3663.0,16022.0,13380.0,2850.0,17347.0,28949.0,14035.0,13957.0,10650.0,1415.0,2884.0,1089.0,7999.0,1368354.0,1808128.2609
50440,1954.0,2230.0,7963.0,4785.0,2329.0,12083.0,16927.0,12132.0,3986.0,16112.0,8475.0,9526.0,5744.0,13632.0,1981.0,4684.0,5352.0,2418.0,6585.0,3066.0,11173.0,3177.0,14561.0,13050.0,2229.0,15534.0,20750.0,14843.0,12127.0,14032.0,1370.0,3275.0,1093.0,7290.0,1254310.0,1619658.184414
50441,3102.0,2598.0,7906.0,4221.0,2851.0,11389.0,17217.0,14819.0,4058.0,16595.0,9234.0,7763.0,6470.0,16129.0,1877.0,4621.0,5600.0,3439.0,3968.0,3018.0,9801.0,2801.0,15860.0,12179.0,2397.0,20130.0,27590.0,14539.0,12914.0,11723.0,1386.0,3517.0,1020.0,7533.0,1346865.0,1709476.64774
50442,2257.0,1500.0,5959.0,4090.0,2198.0,10954.0,14840.0,9679.0,2729.0,16627.0,8119.0,8089.0,5958.0,13950.0,2076.0,4991.0,4265.0,2816.0,4217.0,2473.0,9856.0,3626.0,12686.0,12388.0,1967.0,15281.0,25465.0,13600.0,14608.0,13705.0,1550.0,3265.0,1020.0,8567.0,1322327.0,1710785.382968
50443,2618.0,2637.0,9367.0,4332.0,2364.0,11694.0,20674.0,16064.0,2315.0,17236.0,8815.0,8229.0,6701.0,15880.0,2148.0,5065.0,5348.0,3765.0,5849.0,2572.0,12669.0,3913.0,18911.0,12318.0,2592.0,22439.0,27941.0,19876.0,14714.0,12659.0,1433.0,2861.0,964.0,7279.0,1354851.0,1765524.665799
