rh.aparc.area,rh_bankssts_area,rh_caudalanteriorcingulate_area,rh_caudalmiddlefrontal_area,rh_cuneus_area,rh_entorhinal_area,rh_fusiform_area,rh_inferiorparietal_area,rh_inferiortemporal_area,rh_isthmuscingulate_area,rh_lateraloccipital_area,rh_lateralorbitofrontal_area,rh_lingual_area,rh_medialorbitofrontal_area,rh_middletemporal_area,rh_parahippocampal_area,rh_paracentral_area,rh_parsopercularis_area,rh_parsorbitalis_area,rh_parstriangularis_area,rh_pericalcarine_area,rh_postcentral_area,rh_posteriorcingulate_area,rh_precentral_area,rh_precuneus_area,rh_rostralanteriorcingulate_area,rh_rostralmiddlefrontal_area,rh_superiorfrontal_area,rh_superiorparietal_area,rh_superiortemporal_area,rh_supramarginal_area,rh_frontalpole_area,rh_temporalpole_area,rh_transversetemporal_area,rh_insula_area,rh_WhiteSurfArea_area,BrainSegVolNotVent,eTIV
50405,1151.0,855.0,2394.0,1563.0,445.0,2983.0,6255.0,3613.0,923.0,4785.0,2597.0,3017.0,2469.0,4134.0,714.0,1876.0,1286.0,971.0,1492.0,1367.0,3947.0,1375.0,5646.0,3932.0,710.0,7104.0,8267.0,5327.0,4310.0,3194.0,346.0,541.0,348.0,2414.0,92349.7,1228230.0,1587895.922346
50406,829.0,999.0,2330.0,2082.0,582.0,3280.0,5690.0,4060.0,1133.0,6428.0,2834.0,3699.0,2025.0,4258.0,909.0,1760.0,1324.0,887.0,1665.0,1966.0,4435.0,1163.0,5548.0,4431.0,762.0,5968.0,8496.0,6568.0,4247.0,4211.0,381.0,616.0,372.0,2359.0,98301.8,1273170.0,1638104.171373
50407,996.0,690.0,2529.0,1597.0,311.0,3080.0,4340.0,3280.0,846.0,4488.0,2192.0,3164.0,2048.0,3446.0,711.0,1513.0,1160.0,761.0,1101.0,1335.0,4320.0,1096.0,4788.0,3361.0,564.0,5652.0,7241.0,4646.0,3919.0,3471.0,334.0,425.0,353.0,1888.0,81646.9,1020632.0,1306990.658457
50408,1146.0,848.0,2285.0,1607.0,407.0,3645.0,5958.0,4667.0,1016.0,6033.0,2743.0,3900.0,1809.0,4859.0,951.0,1967.0,1805.0,1091.0,2264.0,1371.0,4420.0,1186.0,5373.0,4699.0,609.0,6522.0,7312.0,6686.0,4584.0,4073.0,444.0,463.0,453.0,2616.0,99810.9,1265188.0,1683831.119649
50410,1145.0,883.0,2999.0,1522.0,657.0,3424.0,6592.0,3526.0,980.0,5152.0,2658.0,3021.0,2088.0,3761.0,831.0,1675.0,1314.0,812.0,1743.0,1134.0,4367.0,1059.0,5590.0,4099.0,771.0,6484.0,9178.0,5203.0,4104.0,3180.0,387.0,507.0,347.0,2920.0,94112.2,1239922.0,1678073.218181
50411,1361.0,805.0,4078.0,1604.0,549.0,3818.0,8560.0,4489.0,854.0,7134.0,3059.0,2613.0,2070.0,5515.0,610.0,2183.0,1686.0,1002.0,1704.0,1068.0,5572.0,1356.0,6172.0,4124.0,729.0,8721.0,11255.0,6101.0,4944.0,4795.0,400.0,526.0,350.0,2589.0,112402.0,1450564.0,1849655.790782
50412,1011.0,541.0,2515.0,1584.0,385.0,3765.0,5250.0,4147.0,957.0,5414.0,2365.0,3268.0,1836.0,3881.0,622.0,1824.0,1859.0,948.0,1805.0,1239.0,4939.0,1256.0,5397.0,4340.0,499.0,6367.0,7342.0,5594.0,4370.0,4109.0,344.0,412.0,451.0,2207.0,92843.5,1202063.0,1555027.949804
50413,947.0,1052.0,2684.0,1409.0,384.0,2829.0,6038.0,3150.0,1028.0,5380.0,2437.0,2751.0,1922.0,4022.0,728.0,1876.0,1518.0,773.0,1619.0,1262.0,3993.0,1573.0,5494.0,3662.0,789.0,5938.0,7699.0,5313.0,4219.0,3993.0,357.0,565.0,377.0,2494.0,90275.9,1234721.0,1554006.000624
50414,1156.0,679.0,2034.0,1411.0,469.0,3035.0,5320.0,3415.0,870.0,4352.0,3104.0,2862.0,2325.0,3774.0,661.0,1371.0,1453.0,1041.0,2133.0,1253.0,4235.0,947.0,5040.0,3727.0,532.0,6977.0,7672.0,4866.0,5031.0,3853.0,341.0,452.0,441.0,2551.0,89382.0,1150755.0,1365298.686771
50415,1016.0,755.0,2280.0,1872.0,467.0,2938.0,7113.0,3804.0,877.0,5998.0,2808.0,3204.0,1857.0,3984.0,745.0,1593.0,1606.0,1001.0,1897.0,1536.0,4097.0,969.0,5047.0,3834.0,543.0,5399.0,6903.0,5806.0,3609.0,3358.0,390.0,581.0,349.0,2141.0,90378.3,1120191.0,1516386.539804
50416,887.0,1055.0,3363.0,2110.0,451.0,3098.0,5251.0,4217.0,1115.0,6673.0,3038.0,2894.0,2072.0,4284.0,557.0,2282.0,1735.0,1097.0,1972.0,1687.0,5166.0,1741.0,6396.0,4166.0,834.0,6890.0,10750.0,5389.0,4660.0,3991.0,393.0,597.0,397.0,2632.0,103842.0,1262500.0,1687645.942886
50417,792.0,1176.0,1064.0,1367.0,398.0,2390.0,5442.0,2445.0,879.0,4176.0,2616.0,2650.0,2034.0,3478.0,433.0,2022.0,1146.0,861.0,1763.0,1011.0,5004.0,1185.0,5330.0,3835.0,744.0,4615.0,6361.0,6895.0,4396.0,5742.0,294.0,619.0,390.0,1642.0,85197.6,1113462.0,1488034.421547
50418,633.0,787.0,2401.0,1766.0,330.0,2730.0,5070.0,2428.0,815.0,5382.0,2640.0,2749.0,2137.0,3384.0,506.0,1416.0,1518.0,1111.0,1763.0,1396.0,4029.0,1228.0,5722.0,4107.0,721.0,6440.0,8145.0,6047.0,3558.0,4317.0,407.0,636.0,339.0,1729.0,88389.8,1158835.0,1564528.200788
50419,767.0,782.0,2171.0,1687.0,476.0,2936.0,4580.0,2678.0,933.0,5053.0,2466.0,2972.0,1926.0,2976.0,592.0,1464.0,1384.0,781.0,1686.0,1376.0,3451.0,1223.0,4482.0,3037.0,643.0,6141.0,7877.0,4245.0,3649.0,2984.0,311.0,366.0,422.0,2072.0,80590.8,1024472.0,1362858.639887
50421,1005.0,1023.0,1754.0,1714.0,379.0,2855.0,6683.0,3724.0,1104.0,5499.0,2809.0,3170.0,2434.0,4348.0,655.0,1760.0,1598.0,970.0,1961.0,1392.0,4070.0,1435.0,5071.0,4613.0,709.0,6211.0,7507.0,6280.0,3954.0,3656.0,387.0,611.0,300.0,2457.0,94098.6,1228934.0,1616270.809686
50422,900.0,747.0,3172.0,1912.0,407.0,3246.0,5366.0,2928.0,958.0,6123.0,2556.0,2563.0,1828.0,4208.0,606.0,1826.0,1752.0,709.0,1605.0,1538.0,4818.0,1083.0,5562.0,3832.0,452.0,5612.0,8387.0,5919.0,4431.0,4522.0,368.0,471.0,389.0,2570.0,93365.9,1152480.0,1626211.887368
50424,952.0,789.0,2372.0,1762.0,338.0,3516.0,5772.0,3581.0,1149.0,4951.0,2727.0,2450.0,2767.0,3777.0,548.0,1961.0,1514.0,968.0,1516.0,1094.0,4474.0,1333.0,5987.0,5181.0,923.0,6627.0,9241.0,6492.0,4132.0,4326.0,366.0,518.0,384.0,2178.0,96665.2,1191589.0,1532208.129628
50425,1041.0,1280.0,2762.0,1506.0,358.0,2906.0,6094.0,3408.0,1123.0,5176.0,2511.0,2835.0,2037.0,4008.0,642.0,2187.0,1795.0,810.0,1603.0,1048.0,5084.0,1723.0,5604.0,4140.0,769.0,7375.0,9841.0,4903.0,4136.0,3836.0,373.0,602.0,395.0,2077.0,95987.8,1192342.0,1539020.138146
50426,1071.0,835.0,2782.0,1388.0,425.0,2810.0,5833.0,3517.0,1088.0,4588.0,3451.0,3302.0,2088.0,4110.0,638.0,1244.0,1432.0,1018.0,1871.0,1062.0,4280.0,1245.0,5015.0,4061.0,730.0,7171.0,6882.0,5804.0,3961.0,3818.0,369.0,533.0,392.0,2387.0,91200.2,1133100.0,1498217.939769
50427,1559.0,1032.0,2319.0,1310.0,330.0,2949.0,5855.0,3057.0,873.0,4989.0,2453.0,3162.0,1938.0,3904.0,794.0,1612.0,1538.0,670.0,1573.0,948.0,3898.0,1373.0,5100.0,3790.0,819.0,5479.0,7904.0,5451.0,4827.0,4176.0,341.0,486.0,385.0,2241.0,89134.3,1137407.0,1394212.588845
50428,750.0,557.0,1632.0,1463.0,488.0,2504.0,4956.0,2801.0,835.0,5047.0,2299.0,3205.0,1584.0,3041.0,662.0,1451.0,1158.0,975.0,1485.0,1347.0,3517.0,1019.0,4937.0,3855.0,454.0,5143.0,7022.0,5836.0,3727.0,3498.0,337.0,362.0,384.0,1893.0,80226.9,1011498.0,1206389.36933
50432,1358.0,1039.0,3638.0,1752.0,673.0,3874.0,7595.0,4446.0,1064.0,6200.0,4340.0,3908.0,2751.0,5221.0,902.0,2011.0,2299.0,1232.0,2489.0,1779.0,5108.0,1805.0,6490.0,5019.0,976.0,8949.0,11066.0,7109.0,5248.0,4959.0,504.0,755.0,416.0,3296.0,120271.0,1717106.0,2289152.920064
50433,1033.0,814.0,1981.0,2073.0,343.0,2945.0,6888.0,4206.0,1166.0,5807.0,3119.0,3573.0,2365.0,3849.0,609.0,1618.0,1193.0,923.0,1512.0,1972.0,4714.0,1298.0,5422.0,4720.0,674.0,6540.0,7440.0,5796.0,3629.0,3856.0,326.0,577.0,374.0,2361.0,95716.0,1293337.0,1623904.43413
50434,909.0,584.0,1834.0,1634.0,522.0,2697.0,5018.0,3116.0,806.0,5111.0,2184.0,3646.0,1801.0,3373.0,574.0,1434.0,1340.0,741.0,1447.0,1677.0,3544.0,1135.0,4662.0,3804.0,541.0,5442.0,7258.0,4865.0,3411.0,3679.0,311.0,450.0,317.0,2304.0,82170.1,1084338.0,1379686.215787
50435,1048.0,826.0,2587.0,1896.0,385.0,3684.0,6693.0,4332.0,1136.0,5927.0,3000.0,3355.0,2366.0,4621.0,621.0,1500.0,1703.0,1105.0,1869.0,1838.0,4254.0,1229.0,5068.0,4643.0,811.0,7706.0,8178.0,6417.0,3968.0,4305.0,409.0,530.0,303.0,2295.0,100613.0,1377359.0,1736871.148313
50436,1115.0,1094.0,2187.0,1632.0,324.0,2909.0,6512.0,3324.0,944.0,5505.0,2825.0,4046.0,2192.0,4191.0,785.0,1682.0,1566.0,973.0,1690.0,1653.0,4642.0,1635.0,4936.0,3721.0,797.0,6472.0,7181.0,5223.0,3991.0,4122.0,299.0,507.0,418.0,2661.0,93754.9,1303977.0,1651478.591576
50437,1062.0,609.0,1963.0,1945.0,585.0,3664.0,5865.0,4220.0,887.0,6150.0,2691.0,3670.0,2531.0,4222.0,708.0,1976.0,1360.0,1028.0,1969.0,1634.0,4470.0,1273.0,5308.0,4983.0,779.0,6736.0,9146.0,6437.0,4024.0,3525.0,424.0,582.0,313.0,2453.0,99193.5,1341852.0,1648268.775041
50438,1216.0,562.0,2308.0,1645.0,280.0,3661.0,6351.0,3701.0,1150.0,5856.0,3318.0,3210.0,2133.0,4271.0,677.0,1715.0,1290.0,1189.0,1509.0,1520.0,3954.0,921.0,5618.0,4396.0,710.0,6306.0,7578.0,5726.0,3960.0,4370.0,329.0,545.0,388.0,2273.0,94634.6,1293644.0,1614359.60994
50439,1418.0,906.0,2521.0,1698.0,554.0,3935.0,6974.0,3738.0,1141.0,6227.0,3310.0,3367.0,2415.0,4272.0,685.0,1867.0,1740.0,1078.0,2017.0,1491.0,5033.0,1310.0,5580.0,4961.0,919.0,6967.0,9620.0,5336.0,4532.0,3763.0,366.0,559.0,356.0,2596.0,103252.0,1368354.0,1808128.2609
50440,745.0,789.0,2599.0,2030.0,430.0,3365.0,5863.0,3710.0,1323.0,6173.0,2948.0,4003.0,2231.0,3759.0,611.0,1630.0,1885.0,788.0,2229.0,2001.0,4222.0,1174.0,5072.0,4673.0,720.0,5870.0,6572.0,5551.0,3688.0,4825.0,344.0,567.0,359.0,2290.0,95036.5,1254310.0,1619658.184414
50441,1126.0,875.0,2688.0,1797.0,525.0,3520.0,5719.0,4201.0,1302.0,5971.0,3047.0,3249.0,2398.0,4238.0,601.0,1432.0,1687.0,926.0,1437.0,1647.0,3923.0,1027.0,5179.0,4216.0,780.0,7043.0,8017.0,5404.0,3791.0,3936.0,350.0,630.0,339.0,2332.0,95351.6,1346865.0,1709476.64774
50442,816.0,672.0,2149.0,1968.0,410.0,3507.0,5166.0,3010.0,1021.0,6073.0,2915.0,3623.0,2183.0,3591.0,757.0,1752.0,1584.0,931.0,1540.0,1744.0,4036.0,1263.0,4427.0,4655.0,654.0,5978.0,8541.0,5381.0,4303.0,4677.0,361.0,539.0,383.0,2739.0,93347.2,1322327.0,1710785.382968
50443,954.0,913.0,3065.0,2106.0,482.0,3795.0,6778.0,4573.0,922.0,6691.0,3127.0,3865.0,2541.0,4561.0,692.0,1705.0,1650.0,1033.0,1914.0,2026.0,5144.0,1385.0,6217.0,4565.0,830.0,8026.0,8584.0,7110.0,4132.0,4057.0,362.0,610.0,333.0,2231.0,106979.0,1354851.0,1765524.665799
50444,1046.0,546.0,2225.0,1458.0,328.0,2713.0,5334.0,2777.0,885.0,5103.0,3106.0,2964.0,1913.0,3984.0,559.0,1284.0,1288.0,1033.0,1456.0,1254.0,4173.0,1078.0,4951.0,3682.0,721.0,5587.0,6326.0,4922.0,3906.0,3021.0,281.0,431.0,374.0,2071.0,82780.8,1097302.0,1437972.006486
50445,1240.0,945.0,2105.0,1700.0,438.0,3253.0,7692.0,3887.0,1072.0,5511.0,3261.0,3351.0,2590.0,4392.0,691.0,1534.0,1395.0,955.0,1708.0,1619.0,4108.0,1424.0,5237.0,4241.0,577.0,6581.0,7280.0,5652.0,3889.0,3463.0,339.0,572.0,337.0,2841.0,95879.6,1232838.0,1597176.782878
50446,1312.0,1130.0,2773.0,2167.0,559.0,3684.0,6225.0,3848.0,1213.0,5798.0,3139.0,4426.0,2367.0,4170.0,757.0,1722.0,1704.0,1095.0,1805.0,2236.0,4584.0,1614.0,5478.0,4513.0,950.0,7070.0,9070.0,6430.0,4107.0,4589.0,350.0,662.0,339.0,2934.0,104821.0,1347572.0,1832213.567844
50447,1460.0,719.0,2716.0,1745.0,527.0,4114.0,7748.0,4248.0,1064.0,5823.0,3120.0,4138.0,2714.0,4687.0,862.0,2123.0,1661.0,1140.0,1909.0,1533.0,5242.0,1833.0,6112.0,4862.0,723.0,7745.0,8384.0,7126.0,4712.0,5815.0,411.0,651.0,509.0,2519.0,110693.0,1396343.0,1724976.6592
50448,1101.0,1126.0,3330.0,1909.0,802.0,3449.0,7369.0,4068.0,1003.0,5909.0,3184.0,2880.0,2304.0,4051.0,655.0,1876.0,1903.0,1018.0,2128.0,1634.0,4479.0,1934.0,5878.0,4830.0,946.0,6712.0,9717.0,5764.0,4242.0,5000.0,403.0,545.0,388.0,2525.0,105061.0,1399458.0,1630882.491041
50449,962.0,1026.0,2647.0,1820.0,392.0,3294.0,6197.0,3499.0,1082.0,6268.0,3407.0,4270.0,2354.0,4215.0,625.0,1571.0,1565.0,1022.0,2131.0,1635.0,4433.0,1501.0,5191.0,4633.0,868.0,7366.0,7686.0,6699.0,4324.0,4126.0,352.0,480.0,310.0,2368.0,100320.0,1269020.0,1645372.863385
50450,1261.0,1194.0,2859.0,1643.0,420.0,3545.0,7454.0,4461.0,1178.0,4755.0,3183.0,2794.0,2659.0,4871.0,646.0,1468.0,1718.0,1035.0,2000.0,1445.0,4782.0,1526.0,5611.0,4464.0,860.0,7912.0,7793.0,5106.0,4316.0,4886.0,466.0,534.0,335.0,2543.0,101724.0,1380908.0,1795025.476346
50451,931.0,421.0,2266.0,1565.0,256.0,2862.0,5402.0,3549.0,1001.0,5436.0,2855.0,3167.0,2196.0,4625.0,575.0,1527.0,1357.0,1047.0,1620.0,1341.0,4124.0,1180.0,5273.0,4025.0,505.0,6345.0,7420.0,4976.0,3884.0,3768.0,380.0,379.0,338.0,2453.0,89046.6,1178975.0,1448921.266519
50452,1013.0,1221.0,2541.0,1816.0,336.0,3214.0,6618.0,4016.0,1053.0,5210.0,2622.0,3923.0,2456.0,3768.0,801.0,1622.0,1293.0,998.0,1546.0,2224.0,4304.0,1616.0,5151.0,4807.0,860.0,7205.0,7837.0,5899.0,3547.0,3822.0,327.0,486.0,297.0,2579.0,97030.5,1323691.0,1695739.153842
50453,1059.0,860.0,2514.0,2003.0,444.0,3411.0,6488.0,3918.0,943.0,5746.0,3039.0,3808.0,2267.0,3791.0,589.0,1712.0,1377.0,773.0,1659.0,2012.0,4781.0,1362.0,5447.0,4202.0,588.0,5861.0,7964.0,6049.0,4111.0,4334.0,330.0,578.0,341.0,2131.0,96492.2,1250724.0,1480828.629163
50454,1101.0,842.0,3116.0,1851.0,506.0,3138.0,5817.0,4051.0,916.0,5541.0,3333.0,3325.0,2301.0,4746.0,653.0,1746.0,1541.0,1099.0,1999.0,1607.0,4580.0,1439.0,4901.0,4074.0,845.0,7982.0,8798.0,5325.0,4412.0,4063.0,331.0,530.0,354.0,2592.0,99454.8,1289623.0,1582719.25273
50455,979.0,810.0,2136.0,2080.0,533.0,3862.0,6714.0,4088.0,1085.0,6687.0,3691.0,4423.0,2361.0,4031.0,680.0,1887.0,1486.0,1057.0,2010.0,2238.0,4506.0,1142.0,5209.0,5214.0,724.0,6857.0,8643.0,5600.0,3962.0,4137.0,385.0,611.0,308.0,2494.0,102630.0,1293113.0,1739884.986775
50456,941.0,743.0,2333.0,1972.0,524.0,3213.0,6769.0,3639.0,1063.0,6302.0,2659.0,3809.0,2198.0,3943.0,662.0,1687.0,1682.0,1057.0,1576.0,1716.0,4531.0,1514.0,5555.0,4646.0,481.0,6939.0,7942.0,5825.0,3982.0,3696.0,365.0,629.0,399.0,2256.0,97248.6,1320843.0,1754200.772172
50457,775.0,757.0,2989.0,2052.0,464.0,3742.0,5496.0,4418.0,1034.0,6165.0,2912.0,4272.0,2355.0,4325.0,645.0,1707.0,2071.0,951.0,1911.0,2270.0,4161.0,1311.0,5114.0,5248.0,805.0,6951.0,7997.0,5755.0,4514.0,4103.0,346.0,581.0,435.0,2502.0,101137.0,1301072.0,1637034.26839
50458,1116.0,824.0,2988.0,1814.0,433.0,3374.0,6379.0,4010.0,883.0,5708.0,2849.0,3868.0,2215.0,4125.0,641.0,1432.0,1439.0,951.0,1497.0,1941.0,4454.0,1513.0,5308.0,3828.0,552.0,6770.0,8119.0,6022.0,3923.0,4212.0,333.0,518.0,361.0,2255.0,96655.1,1175667.0,1525122.455394
50459,1084.0,569.0,2115.0,1879.0,418.0,3475.0,6550.0,3394.0,1054.0,4810.0,2566.0,3742.0,1823.0,3637.0,770.0,1752.0,1227.0,902.0,1184.0,1651.0,4319.0,1142.0,4748.0,4176.0,758.0,5868.0,7863.0,5622.0,3373.0,3486.0,323.0,511.0,261.0,2271.0,89322.0,1219321.0,1580225.529867
50460,1065.0,803.0,2396.0,1972.0,340.0,3529.0,6476.0,4025.0,1053.0,6414.0,3670.0,4008.0,2558.0,4768.0,606.0,1754.0,1647.0,1111.0,2235.0,1891.0,4764.0,1470.0,5816.0,5312.0,836.0,7843.0,9036.0,6879.0,4812.0,4985.0,457.0,517.0,405.0,2519.0,107975.0,1437987.0,1834646.747057
50461,915.0,882.0,2454.0,1403.0,428.0,3025.0,5724.0,4340.0,934.0,5128.0,3250.0,2744.0,2262.0,4000.0,573.0,1858.0,1220.0,1073.0,1680.0,1239.0,4367.0,1427.0,4949.0,3756.0,709.0,7272.0,8379.0,5407.0,3821.0,4133.0,378.0,630.0,327.0,2610.0,93299.0,1255158.0,1571605.594002
50462,935.0,867.0,3053.0,1582.0,407.0,2958.0,5621.0,3507.0,1150.0,5081.0,2871.0,3465.0,2247.0,3961.0,653.0,1474.0,1714.0,874.0,1380.0,1505.0,4603.0,1174.0,5363.0,4838.0,887.0,6756.0,8350.0,5727.0,4265.0,3722.0,425.0,460.0,352.0,2661.0,94886.0,1269761.0,1779144.680953
50463,1235.0,938.0,2438.0,1656.0,391.0,3424.0,4963.0,4103.0,914.0,5376.0,2631.0,3810.0,2102.0,4487.0,749.0,1807.0,1416.0,629.0,1612.0,1612.0,4424.0,1292.0,5638.0,4051.0,710.0,5678.0,7387.0,5246.0,3900.0,4578.0,348.0,539.0,343.0,2184.0,92612.5,1235802.0,1648913.732822
50464,973.0,908.0,1805.0,1640.0,364.0,3496.0,6258.0,4167.0,1268.0,5217.0,3303.0,3104.0,2488.0,4838.0,590.0,1498.0,1373.0,1201.0,1863.0,1341.0,4050.0,1459.0,4769.0,4582.0,656.0,7260.0,8160.0,6340.0,4224.0,4920.0,377.0,480.0,357.0,2200.0,97525.9,1302319.0,1561418.147329
50465,825.0,683.0,2029.0,1997.0,487.0,3279.0,5058.0,3403.0,848.0,5481.0,2976.0,3603.0,2130.0,3471.0,541.0,1658.0,1324.0,1049.0,1863.0,1760.0,3889.0,1183.0,5073.0,4334.0,698.0,6168.0,7249.0,5503.0,3694.0,3810.0,360.0,532.0,352.0,2181.0,89491.8,1167947.0,1516898.747483
50466,827.0,684.0,2049.0,1362.0,257.0,2982.0,5910.0,3040.0,919.0,4853.0,2567.0,2873.0,2068.0,3576.0,640.0,1495.0,1354.0,746.0,1458.0,1231.0,4059.0,1303.0,4864.0,4012.0,660.0,6049.0,7819.0,5817.0,3702.0,3659.0,315.0,505.0,328.0,2537.0,86520.2,1123062.0,1460437.558168
50467,861.0,678.0,1980.0,1736.0,469.0,3570.0,5170.0,3895.0,994.0,5571.0,2886.0,2975.0,2211.0,3843.0,560.0,1479.0,1421.0,773.0,1434.0,1662.0,3856.0,1318.0,4797.0,3950.0,489.0,5060.0,6938.0,5455.0,3813.0,3767.0,350.0,565.0,323.0,2212.0,87060.6,1164745.0,1532039.492446
50468,1120.0,1019.0,2386.0,1716.0,533.0,3458.0,6983.0,4354.0,1492.0,7013.0,3171.0,4322.0,2778.0,4555.0,651.0,1588.0,1724.0,1160.0,2247.0,2120.0,4528.0,1580.0,5170.0,4304.0,934.0,7478.0,8555.0,5064.0,4380.0,4487.0,376.0,786.0,411.0,2777.0,105223.0,1309197.0,1750303.303528
50469,1042.0,1056.0,2499.0,1983.0,307.0,3088.0,4921.0,3689.0,972.0,5732.0,3282.0,3847.0,2290.0,4476.0,669.0,1778.0,1476.0,1086.0,1283.0,1712.0,3947.0,1538.0,5644.0,3841.0,946.0,6503.0,8297.0,5883.0,4076.0,4376.0,404.0,539.0,327.0,2311.0,95819.6,1285617.0,1597028.813587
50470,922.0,722.0,2488.0,1537.0,414.0,3365.0,6432.0,4323.0,1144.0,6353.0,2944.0,4063.0,2275.0,4264.0,665.0,1392.0,1692.0,1017.0,1629.0,1709.0,5059.0,1363.0,5127.0,4750.0,605.0,6881.0,6574.0,5908.0,3707.0,3963.0,374.0,494.0,349.0,2388.0,96890.2,1316863.0,1533186.353716
50471,947.0,1116.0,2259.0,1869.0,475.0,2897.0,6114.0,3969.0,1124.0,5418.0,3437.0,3307.0,2477.0,3765.0,559.0,1565.0,1466.0,1109.0,1551.0,1201.0,4736.0,1476.0,5214.0,3848.0,888.0,7120.0,7526.0,5021.0,3893.0,4027.0,301.0,530.0,319.0,2762.0,94287.6,1309719.0,1657871.456681
50472,1163.0,816.0,2357.0,1716.0,266.0,3069.0,6193.0,3091.0,1229.0,6324.0,2974.0,3756.0,1974.0,4125.0,749.0,1462.0,1348.0,916.0,1549.0,1754.0,3690.0,1380.0,4853.0,4233.0,636.0,6697.0,6243.0,4692.0,3527.0,3209.0,402.0,543.0,307.0,2278.0,89520.8,1172832.0,1531523.899865
50473,1084.0,822.0,2599.0,1897.0,322.0,3904.0,5758.0,4181.0,905.0,5938.0,2964.0,3715.0,2208.0,4755.0,768.0,1835.0,1585.0,1055.0,1713.0,1706.0,5032.0,1666.0,5274.0,4707.0,750.0,7579.0,8939.0,6167.0,4538.0,4322.0,372.0,517.0,313.0,2720.0,102611.0,1362053.0,1868094.420459
50474,777.0,727.0,1854.0,2114.0,358.0,2890.0,5725.0,3089.0,871.0,6116.0,3046.0,4620.0,2029.0,3328.0,555.0,1597.0,1408.0,971.0,2042.0,2536.0,3930.0,1242.0,4596.0,4517.0,662.0,6273.0,7374.0,6174.0,3643.0,3574.0,321.0,504.0,327.0,2288.0,92079.3,1258215.0,1629990.575923
50475,806.0,932.0,2778.0,1635.0,549.0,3226.0,5934.0,4021.0,1046.0,5850.0,2887.0,3833.0,2359.0,4457.0,573.0,1405.0,1214.0,960.0,1289.0,1583.0,4678.0,1036.0,5540.0,4385.0,810.0,6651.0,8357.0,5914.0,3879.0,3911.0,324.0,610.0,284.0,2131.0,95846.8,1295231.0,1641925.195626
50476,979.0,728.0,1934.0,1502.0,381.0,3256.0,5978.0,3594.0,908.0,5055.0,3061.0,3142.0,2334.0,4156.0,665.0,1664.0,1285.0,1067.0,1607.0,1447.0,3592.0,1088.0,4585.0,4432.0,636.0,6445.0,7207.0,5593.0,3698.0,3623.0,359.0,464.0,333.0,2213.0,89012.0,1137675.0,1453714.451975
50477,868.0,791.0,2238.0,1587.0,425.0,3036.0,5820.0,3632.0,858.0,4638.0,2731.0,3040.0,2325.0,3671.0,642.0,1622.0,1221.0,859.0,1227.0,1404.0,4411.0,1149.0,5543.0,4471.0,641.0,6142.0,7536.0,5378.0,3883.0,3633.0,342.0,464.0,363.0,2262.0,88852.3,1201056.0,1541044.846313
50478,1042.0,712.0,2353.0,1570.0,334.0,2945.0,5914.0,3447.0,806.0,4835.0,2719.0,2964.0,2539.0,4247.0,659.0,1877.0,1368.0,857.0,1532.0,1396.0,4272.0,1293.0,5189.0,4252.0,611.0,6166.0,8160.0,5706.0,3984.0,4651.0,386.0,541.0,328.0,2470.0,92124.1,1243385.0,1574033.351035
50479,1310.0,951.0,2540.0,1817.0,418.0,3703.0,6748.0,4152.0,1345.0,5734.0,3085.0,4115.0,2369.0,4520.0,776.0,1488.0,1527.0,1050.0,1763.0,1900.0,5210.0,1685.0,5864.0,5599.0,786.0,6924.0,9353.0,6555.0,4746.0,4876.0,406.0,516.0,491.0,3023.0,107341.0,1347240.0,1787139.207277
50480,1025.0,1056.0,2729.0,1926.0,586.0,3775.0,7471.0,4117.0,1184.0,5404.0,2994.0,3428.0,2335.0,4661.0,636.0,1538.0,1843.0,1159.0,2122.0,1690.0,4918.0,1554.0,5271.0,4443.0,892.0,6661.0,7104.0,6351.0,4222.0,3972.0,388.0,549.0,362.0,2712.0,101080.0,1388783.0,1788261.152595
50481,1244.0,870.0,2546.0,1431.0,346.0,3101.0,5888.0,3547.0,925.0,4433.0,2853.0,3410.0,2107.0,4583.0,755.0,1537.0,1385.0,957.0,1579.0,1218.0,4524.0,1168.0,5157.0,3802.0,701.0,6176.0,7561.0,5574.0,3931.0,4354.0,394.0,520.0,336.0,2200.0,91111.2,1205931.0,1534592.840768
50482,1142.0,680.0,2299.0,1448.0,314.0,2861.0,5311.0,3463.0,1386.0,4201.0,2834.0,2807.0,2095.0,4326.0,846.0,1303.0,1127.0,804.0,1103.0,1637.0,3747.0,1266.0,4671.0,3942.0,631.0,6289.0,7285.0,4725.0,4094.0,3822.0,321.0,461.0,323.0,2234.0,85799.4,995314.0,1423097.568349
50483,1002.0,660.0,2038.0,1608.0,336.0,2694.0,6126.0,3555.0,876.0,4646.0,2876.0,3249.0,2110.0,4062.0,587.0,1404.0,1292.0,818.0,1467.0,1667.0,4344.0,1238.0,4490.0,4091.0,622.0,6065.0,6862.0,4975.0,3439.0,3724.0,312.0,463.0,274.0,2186.0,86156.5,1111914.0,1448576.033074
50484,1044.0,753.0,2671.0,1883.0,436.0,3530.0,7243.0,4402.0,1093.0,6457.0,3109.0,3323.0,2473.0,4867.0,792.0,1671.0,1623.0,1095.0,1812.0,1935.0,4007.0,1347.0,5614.0,4828.0,867.0,8340.0,8588.0,6150.0,4445.0,3746.0,349.0,641.0,456.0,2906.0,104496.0,1389894.0,1785119.466384
